codigo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim
118019000;Outros serviços de recrutamento e seleção de pessoal;13.45;15.45;0.00;2.17;01/02/2021;30/04/2021
118021000;Serviços de investigação;13.45;15.45;0.00;4.04;01/02/2021;30/04/2021
118022000;Serviços de consultoria em segurança;13.45;15.45;0.00;4.04;01/02/2021;30/04/2021
118023000;Serviços de sistemas de segurança;13.45;15.45;0.00;4.04;01/02/2021;30/04/2021
118024000;Serviços de transporte de valores;13.45;15.45;0.00;4.31;01/02/2021;30/04/2021
118025000;Serviços de guarda e escolta armada;13.45;15.45;0.00;2.40;01/02/2021;30/04/2021
118029000;Outros serviços de segurança;13.45;15.45;0.00;2.26;01/02/2021;30/04/2021
118031000;Serviços de desinfecção e extermínio de pragas;13.45;15.45;0.00;4.15;01/02/2021;30/04/2021
118032000;Serviços gerais de limpeza;13.45;15.45;0.00;4.09;01/02/2021;30/04/2021
118033000;Serviços especializados de limpeza;13.45;15.45;0.00;4.09;01/02/2021;30/04/2021
118041100;Serviços de reservas em transportes aéreos;13.45;15.45;0.00;4.09;01/02/2021;30/04/2021
118041900;Outros serviços de planejamento e reserva em transportes;13.45;15.45;0.00;4.09;01/02/2021;30/04/2021
118042100;Serviços de reservas de hospedagem;13.45;15.45;0.00;4.08;01/02/2021;30/04/2021
118042200;Serviços de reservas em cruzeiros;13.45;15.45;0.00;4.08;01/02/2021;30/04/2021
118042300;Serviços de reservas de pacotes turísticos;13.45;15.45;0.00;4.08;01/02/2021;30/04/2021
118043000;Outros serviços de reservas;13.45;15.45;0.00;4.08;01/02/2021;30/04/2021
118044000;Serviços de operadoras de turismo;13.45;15.45;0.00;4.08;01/02/2021;30/04/2021
118045000;Serviços de guias turísticos;13.45;15.45;0.00;4.07;01/02/2021;30/04/2021
118046100;Serviços de promoção turística;13.45;15.45;0.00;4.08;01/02/2021;30/04/2021
118046200;Serviços de informação a visitantes;13.45;15.45;0.00;4.08;01/02/2021;30/04/2021
118051000;Serviços de informação cadastral para fins de crédito;13.45;15.45;0.00;4.68;01/02/2021;30/04/2021
118052000;Serviços de cobrança;13.45;15.45;0.00;4.84;01/02/2021;30/04/2021
118053100;Serviços de telemarketing, incluindo serviços de atendimento ao cliente;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
118053900;Outros serviços de apoio por meio de telefone;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
118054000;Serviços combinados de escritório e apoio administrativo;13.45;15.45;0.00;4.18;01/02/2021;30/04/2021
118055100;Serviços de fotocópia;13.45;15.45;0.00;4.18;01/02/2021;30/04/2021
118055200;Serviços de execução de mala direta e de elaboração de listas de endereços;13.45;15.45;0.00;4.18;01/02/2021;30/04/2021
118055300;Serviços de preparação de documentos e outros serviços especializados de apoio a escritórios;13.45;15.45;0.00;4.18;01/02/2021;30/04/2021
118056100;Serviços de assistência e organização de convenções;13.45;15.45;0.00;4.30;01/02/2021;30/04/2021
118056200;Serviços de assistência e organização de feiras de negócios;13.45;15.45;0.00;4.30;01/02/2021;30/04/2021
118056300;Serviços de exploração de centros de convenções, escritórios virtuais, estandes de qualquer natureza, auditórios e os demais assemelhados para realização de eventos ou negócios de qualquer natureza;13.45;15.45;0.00;4.36;01/02/2021;30/04/2021
118056900;Outros serviços de assistência e organização de feiras de negócios e convenções;13.45;15.45;0.00;4.30;01/02/2021;30/04/2021
118057000;Serviços de jardinagem;13.45;15.45;0.00;4.39;01/02/2021;30/04/2021
118059011;Serviços de leitura de medidores de eletricidade;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
118059012;Serviços de leitura de medidores de gás;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
118059013;Serviços de leitura de medidores de água;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
118059020;Serviços de agências de modelos;13.45;15.45;0.00;3.99;01/02/2021;30/04/2021
118059030;Serviços de distribuição e venda de bilhetes e demais produtos de loteria, cartões, pules ou cupons de apostas, sorteios, prêmios, inclusive os decorrentes de títulos de capitalização e congêneres.;13.45;15.45;0.00;4.47;01/02/2021;30/04/2021
118059090;Outros serviços de apoio;13.45;15.45;0.00;4.09;01/02/2021;30/04/2021
119011000;Serviços de apoio à agricultura;13.45;15.45;0.00;4.37;01/02/2021;30/04/2021
119012000;Serviços de apoio à pecuária;13.45;15.45;0.00;4.37;01/02/2021;30/04/2021
119013000;Serviços de apoio à produção florestal (silvicultura);13.45;15.45;0.00;4.37;01/02/2021;30/04/2021
119014000;Serviços de apoio à pesca;13.45;15.45;0.00;4.37;01/02/2021;30/04/2021
119015000;Serviços de apoio à aquicultura;13.45;15.45;0.00;4.37;01/02/2021;30/04/2021
119021000;Serviços de apoio à extração de petróleo e gás;13.45;15.45;0.00;2.29;01/02/2021;30/04/2021
119029000;Outros serviços de apoio à mineração;13.45;15.45;0.00;2.29;01/02/2021;30/04/2021
119031100;Serviços de apoio à transmissão de eletricidade;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
119031200;Serviços de apoio à distribuição de eletricidade;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
119032000;Serviços de apoio à distribuição de gás por meio de tubulações;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
119033000;Serviços de apoio à distribuição de água;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
119034000;Serviços de apoio à distribuição de ar condicionado, água quente e vapor por meio de tubulações;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
120011000;Serviços de manutenção e reparação de produtos metálicos;13.45;15.45;0.00;3.90;01/02/2021;30/04/2021
120012000;Serviços de manutenção e reparação de computadores e seus periféricos e maquinário de escritório;13.45;15.45;0.00;2.70;01/02/2021;30/04/2021
120013100;Serviços de manutenção e reparação de veículos automotores rodoviários;13.45;15.45;0.00;3.90;01/02/2021;30/04/2021
120013200;Serviços de manutenção e reparação de reboques (trailers), semirreboques (semi-trailers) e outros veículos não motorizados;13.45;15.45;0.00;3.90;01/02/2021;30/04/2021
120013300;Serviços de manutenção e reparação de veículos militares;13.45;15.45;0.00;3.90;01/02/2021;30/04/2021
120013929;Outros serviços de manutenção e reparação de embarcações;13.45;15.45;0.00;3.90;01/02/2021;30/04/2021
120015100;Serviços de manutenção e reparação de aparelhos eletro-eletrônicos domésticos;13.45;15.45;0.00;3.86;01/02/2021;30/04/2021
120015200;Serviços de manutenção e reparação de equipamentos e aparelhos de telecomunicações;13.45;15.45;0.00;3.86;01/02/2021;30/04/2021
120015300;Serviços de manutenção e reparação de instrumentos e equipamentos médico-hospitalares, odontológicos, óticos e de precisão;13.45;15.45;0.00;3.86;01/02/2021;30/04/2021
120015400;Serviços de manutenção e reparação de equipamentos militares;13.45;15.45;0.00;3.86;01/02/2021;30/04/2021
120015910;Serviços de manutenção e reparação de turbinas industriais;13.45;15.45;0.00;3.90;01/02/2021;30/04/2021
120015990;Outros serviços de manutenção e reparação de maquinário e equipamentos;13.45;15.45;0.00;3.90;01/02/2021;30/04/2021
120021000;Serviços de manutenção e reparação de produtos de couro, calçados, malas e bolsas;13.45;15.45;0.00;3.87;01/02/2021;30/04/2021
120022000;Serviços de manutenção e reparação de relógios e jóias;13.45;15.45;0.00;4.05;01/02/2021;30/04/2021
120023000;Serviços de manutenção e reparação de móveis;13.45;15.45;0.00;4.07;01/02/2021;30/04/2021
120029000;Outros serviços de manutenção e reparação de outros bens de consumo;13.45;15.45;0.00;4.18;01/02/2021;30/04/2021
120031000;Serviços de instalação de produtos metálicos;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120032100;Serviços de montagem sob encomenda de turbinas industriais;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120032900;Outros serviços de instalação de maquinário e equipamentos, industriais;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120033000;Serviços de instalação de computadores e seus periféricos e maquinário de escritório;13.45;15.45;0.00;2.70;01/02/2021;30/04/2021
120034000;Serviços de instalação de equipamentos e aparelhos de comunicação, incluindo de rádio e de televisão;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120035000;Serviços de instalação de maquinários, equipamentos, instrumentos e aparelhos médico-hospitalares, óticos e de precisão;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120036000;Serviços de instalação de sensores e sistemas de armas;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120037000;Serviços de instalação de maquinários e equipamentos de emprego militar;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120038010;Serviços de montagem sob encomenda de motores, turborreatores e turbopropulsores aeronáuticos;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120038090;Outros serviços de instalação de maquinários e equipamentos de transporte;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
120039000;Serviços de instalação de maquinários e equipamentos não classificados em outra posição;13.45;15.45;0.00;4.17;01/02/2021;30/04/2021
121011000;Serviços de editoração;13.45;15.45;0.00;4.10;01/02/2021;30/04/2021
121012100;Serviços de impressão;13.45;15.45;0.00;4.10;01/02/2021;30/04/2021
121012200;Serviços relacionados à impressão;13.45;15.45;0.00;4.10;01/02/2021;30/04/2021
121012300;Serviços de reprodução de mídia gravada;13.45;15.45;0.00;4.10;01/02/2021;30/04/2021
121013000;Serviços de apoio aos serviços de reprodução, impressão e editoração;13.45;15.45;0.00;4.10;01/02/2021;30/04/2021
121019000;Outros serviços de reprodução, impressão e editoração;13.45;15.45;0.00;4.10;01/02/2021;30/04/2021
121900000;Outros serviços de publicação;13.45;15.45;0.00;5.00;01/02/2021;30/04/2021
122011100;Serviços de creches ou de entidades equivalentes;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122011200;Serviços de pré-escola;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122011900;Outros serviços de educação infantil;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122012000;Serviços de ensino fundamental;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122013000;Serviços de ensino médio;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122020000;Serviços de educação técnica de nível médio;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122031000;Serviços de alfabetização de jovens e adultos;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122032000;Serviços de ensino fundamental de jovens e adultos;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122033000;Serviços de ensino médio de jovens e adultos;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122041000;Serviços educacionais de graduação;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122042000;Serviços educacionais de pós-graduação;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122043000;Serviços educacionais de extensão;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122044000;Serviços educacionais de cursos sequenciais;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122050000;Serviços de educação especial;13.45;15.45;0.00;2.06;01/02/2021;30/04/2021
122901100;Serviços culturais, com enfoque educacional;13.45;15.45;0.00;5.00;01/02/2021;30/04/2021
122901200;Serviços de educação desportiva e recreacional;13.45;15.45;0.00;5.00;01/02/2021;30/04/2021
122901300;Serviços de educação em línguas estrangeiras;13.45;15.45;0.00;5.00;01/02/2021;30/04/2021
122901910;Serviços de palestras e conferências;13.45;15.45;0.00;5.00;01/02/2021;30/04/2021
122901990;Outros serviços de educação e treinamento;13.45;15.45;0.00;5.00;01/02/2021;30/04/2021
122902000;Serviços de apoio aos serviços educacionais;13.45;15.45;0.00;5.00;01/02/2021;30/04/2021
123011100;Serviços cirúrgicos;13.45;15.45;0.00;2.12;01/02/2021;30/04/2021
123011200;Serviços ginecológicos e obstétricos;13.45;15.45;0.00;2.11;01/02/2021;30/04/2021
123011300;Serviços psiquiátricos;13.45;15.45;0.00;2.14;01/02/2021;30/04/2021
123011400;Serviços cardiológicos;13.45;15.45;0.00;4.19;01/02/2021;30/04/2021
123011500;Serviços oncológicos;13.45;15.45;0.00;3.30;01/02/2021;30/04/2021
123011600;Serviços aos recém-nascidos;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123011700;Serviços de ambulâncias, exceto aquelas sem envolver atendimento médico ao paciente e destinadas exclusivamente à remoção de enfermos;13.45;15.45;0.00;2.15;01/02/2021;30/04/2021
123011800;Serviços prestados em unidades de terapia intensiva;13.45;15.45;0.00;2.15;01/02/2021;30/04/2021
123011910;Serviços de atendimento de urgência;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123011920;Serviços conexos à saúde pública;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123011990;Outros serviços hospitalares;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123012100;Serviços de clínica médica;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123012200;Serviços médicos especializados;13.45;15.45;0.00;2.31;01/02/2021;30/04/2021
123012300;Serviços odontológicos;13.45;15.45;0.00;2.14;01/02/2021;30/04/2021
123019100;Serviços de enfermagem;13.45;15.45;0.00;2.09;01/02/2021;30/04/2021
123019200;Serviços fisioterapêuticos;13.45;15.45;0.00;2.14;01/02/2021;30/04/2021
123019300;Serviços laboratoriais;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123019400;Serviços de diagnóstico por imagem;13.45;15.45;0.00;3.25;01/02/2021;30/04/2021
123019500;Serviços de bancos de órgãos, esperma e sangue;13.45;15.45;0.00;2.08;01/02/2021;30/04/2021
123019600;Serviços de bancos de leite, tecidos, olhos, ossos, óvulos e outros materiais biológicos;13.45;15.45;0.00;2.47;01/02/2021;30/04/2021
123019900;Outros serviços de saúde humana, exceto os serviços hospitalares;13.45;15.45;0.00;2.73;01/02/2021;30/04/2021
123021000;Serviços de consultoria em saúde;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
123029000;Outros serviços de gestão hospitalar;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
123030000;Serviços domiciliares de apoio a idosos, crianças, adolescentes, pessoas com transtornos mentais e com deficiências;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123040000;Serviços de apoio a idosos, crianças, adolescentes, pessoas com transtornos mentais e com deficiências, exceto domiciliar;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123051100;Serviços de atenção integral à família;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123051200;Serviços de convivência para crianças, adolescentes, jovens e idosos;13.45;15.45;0.00;2.38;01/02/2021;30/04/2021
123051300;Serviços de apoio a à autonomia e à convivência familiar e comunitária;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123051900;Outros serviços de proteção social básica;13.45;15.45;0.00;3.41;01/02/2021;30/04/2021
123052100;Serviços de acolhida para adultos e idosos em albergues, abrigos ou moradias provisórias;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123052200;Serviços de acolhida para crianças e adolescentes em repúblicas, casas de acolhida, abrigos ou com “família acolhedora”;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123052300;Serviços especiais de referência para pessoas com necessidades especiais, em situação de abandono, vítimas de negligência, abusos e formas de violência;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123052400;Serviços de apoio a situações de risco circunstanciais em decorrência de calamidades públicas e emergenciais;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123052500;Serviços especiais de referência para adolescentes em cumprimento de medida socioeducativa de liberdade assistida e de prestação de serviços a à comunidade;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123052910;Serviços de reabilitação vocacional;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123052990;Outros serviços de assistência social;13.45;15.45;0.00;2.69;01/02/2021;30/04/2021
123060000;Serviços de planos privados de assistência à saúde;13.45;15.45;0.00;2.14;01/02/2021;30/04/2021
124010000;Serviços de tratamento de água;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
124021000;Serviços de esgoto e tratamento de esgotos;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
124022000;Serviços de esvaziamento e limpeza de fossas sépticas;13.45;15.45;0.00;2.00;01/02/2021;30/04/2021
124031000;Serviços de coleta de resíduos sólidos perigosos, exceto de serviços de saúde;13.45;15.45;0.00;4.53;01/02/2021;30/04/2021
124032000;Serviços de coleta de resíduos de serviços de saúde;13.45;15.45;0.00;4.53;01/02/2021;30/04/2021
124033100;Serviços de coleta de resíduos sólidos de origem doméstica, comercial e de varrição;13.45;15.45;0.00;4.53;01/02/2021;30/04/2021
124033200;Serviços de coleta de resíduos sólidos de origem industrial;13.45;15.45;0.00;4.53;01/02/2021;30/04/2021
